hero_id,name,urlslug,note_1,note_2,identity,alive,appearances,first_appearance_month,first_appearance_year
415825,"Frank Castle, Jr. ","\/Frank_Castle,_Jr._(Earth-616)",Earth-616,,public,deceased,16,,1975
416093,Logi ,\/Logi_(Earth-616),Earth-616,,,living,1,June,1978
416095,Elli ,\/Elli_(Earth-616),Earth-616,,,living,1,June,1978
416097,Omar Barrenos ,\/Omar_Barrenos_(Earth-616),Earth-616,,public,living,4,Feburary,1991
416108,Hymir ,\/Hymir_(Earth-616),Earth-616,,,living,1,July,1978
416109,Wilson Travers ,\/Wilson_Travers_(Earth-616),Earth-616,,,living,1,July,1978
416111,Chad Barrow ,\/Chad_Barrow_(Earth-616),Earth-616,,,deceased,1,,2005
416120,Barry Witherspoon ,\/Barry_Witherspoon_(Earth-616),Earth-616,,,living,1,April,1980
416257,Loca ,\/Loca_(Inferno_Baby)_(Earth-616),Inferno Baby ,Earth-616,secret,deceased,6,,2010
416273,Timothy ,\/Timothy_(Inferno_Baby)_(Earth-616),Inferno Baby ,Earth-616,secret,deceased,5,,2010
416276,Gruenhilda ,\/Gruenhilda_(Earth-616),Earth-616,,,living,5,January,2011
416578,Gin Goh ,\/Gin_Goh_(Earth-616),Earth-616,,,living,1,Feburary,2011
416793,Sharon Carter ,\/Sharon_Carter_(Heroes_Reborn)_(Earth-616),Heroes Reborn ,Earth-616,public,living,3,November,1996
417198,Gilberto Corazon ,\/Gilberto_Corazon_(Earth-616),Earth-616,,public,deceased,18,,2004
417338,Cleve Gorman ,\/Cleve_Gorman_(Earth-616),Earth-616,,public,deceased,2,,
417452,Anne Drake ,\/Anne_Drake_(Earth-616),Earth-616,,secret,living,1,December,1984
417453,Mary Drake ,\/Mary_Drake_(Earth-616),Earth-616,,secret,living,2,December,1984
417454,Joel Drake ,\/Joel_Drake_(Earth-616),Earth-616,,secret,living,2,December,1984
417501,Baryn ,\/Baryn_(Earth-616),Earth-616,,single,deceased,1,,
417503,Bartos ,\/Bartos_(Earth-616),Earth-616,,single,living,1,October,2000
417519,Basaltar ,\/Basaltar_(Earth-616),Earth-616,,single,living,1,October,2000
417520,Enaku ,\/Enaku_(Earth-616),Earth-616,,public,living,1,Feburary,2011
417680,Sofia Corazon ,\/Sofia_Corazon_(Earth-616),Earth-616,,,deceased,5,,2004
417940,Thunder ,\/Thunder_(Deviant)_(Earth-616),Deviant ,Earth-616,,living,3,September,1978
417948,L'ai Sau ,\/L%27ai_Sau_(Earth-616),Earth-616,,public,living,,April,1989
417970,Chang ,\/Chang_(Landau_Luckman_and_Lake)_(Earth-616),Landau Luckman and Lake ,Earth-616,,deceased,4,,1989
417984,Basilisk ,\/Basilisk_(Hellbent)_(Earth-616),Hellbent ,Earth-616,,living,1,November,1992
417991,Basilisk ,\/Basilisk_(Robot)_(Earth-616),Robot ,Earth-616,,living,,Feburary,1985
418007,Basque ,\/Basque_(Earth-616),Earth-616,,secret,living,1,Feburary,1979
418011,Bass ,\/Bass_(Hellbent)_(Earth-616),Hellbent ,Earth-616,,living,1,January,1994
418052,Ba't'll ,\/Ba%27t%27ll_(Earth-616),Earth-616,,,living,,July,1982
418107,Battleaxe ,\/Battleaxe_(Hostess_Pies)_(Earth-616),Hostess Pies ,Earth-616,,living,,March,1980
418108,Bav-Tek ,\/Bav-Tek_(Earth-616),Earth-616,,single,living,1,March,1996
418110,Jules Baxendale ,\/Jules_Baxendale_(Earth-616),Earth-616,,,living,2,January,1981
418129,Matthew Beacher ,\/Matthew_Beacher_(Earth-616),Earth-616,,secret,deceased,3,,1994
418135,Nathan Beame ,\/Nathan_Beame_(Earth-616),Earth-616,,,living,2,December,1978
418165,Orbit ,\/Orbit_(Earth-616),Earth-616,,,living,1,December,1995
418166,Gantry ,\/Gantry_(Earth-616),Earth-616,,,living,1,December,1995
418167,Satellite ,\/Satellite_(Earth-616),Earth-616,,,living,1,December,1995
418194,Power Man ,\/Power_Man_(Steele)_(Earth-616),Steele ,Earth-616,,deceased,6,,1992
418201,Rocky Steele ,\/Rocky_Steele_(Earth-616),Earth-616,,,living,,June,1953
418287,Simon Steele ,\/Simon_Steele_(Earth-616),Earth-616,,,living,5,January,1986
418433,Brianna Robbins ,\/Brianna_Robbins_(Earth-616),Earth-616,,public,living,7,June,2010
418436,Sara Robbins ,\/Sara_Robbins_(Earth-616),Earth-616,,public,living,11,July,2002
418835,Eliza Robbins ,\/Eliza_Robbins_(Earth-616),Earth-616,,,living,8,July,2002
418898,Chimu ,\/Chimu_(Earth-616),Earth-616,,single,living,1,October,1974
418905,Janet Grant ,\/Janet_Grant_(Earth-616),Earth-616,,,living,1,December,2007
418914,Gilbert Lipchitz ,\/Gilbert_Lipchitz_(Earth-616),Earth-616,,,deceased,1,,2002
419006,Victor Infante ,\/Victor_Infante_(Earth-616),Earth-616,,,living,5,August,2002
419007,Wyatt Sobel ,\/Wyatt_Sobel_(Earth-616),Earth-616,,,living,5,August,2002
419225,Gro ,\/Gro_(Earth-616),Earth-616,,secret,living,3,July,2002
419384,Winsor ,\/Winsor_(Earth-616),Earth-616,,,deceased,9,,2011
419386,Driver Reese ,\/Driver_Reese_(Earth-616),Earth-616,,,deceased,3,,2011
419398,Masumi ,\/Masumi_(Assassins_Guild)_(Earth-616),Assassins Guild ,Earth-616,public,deceased,1,,1988
419548,Beatrice Conners ,\/Beatrice_Conners_(Earth-616),Earth-616,,single,living,1,May,1994
419555,Carlton Beatrice ,\/Carlton_Beatrice_(Earth-616),Earth-616,,,living,2,October,1989
419615,Pierre Dentifris ,\/Pierre_Dentifris_(Earth-616),Earth-616,,,living,2,Feburary,1977
419636,Eric Bondi ,\/Eric_Bondi_(Earth-616),Earth-616,,,deceased,3,,2002
419639,Brooke Douglas ,\/Brooke_Douglas_(Earth-616),Earth-616,,public,living,2,September,2002
419661,Beck Lockhart ,\/Beck_Lockhart_(Earth-616),Earth-616,,,deceased,4,,1995
419662,Dick ,\/Dick_(FBI_Agent)_(Earth-616),FBI Agent ,Earth-616,,living,2,October,2002
419663,Russell ,\/Russell_(FBI_Agent)_(Earth-616),FBI Agent ,Earth-616,,living,2,October,2002
419669,Stan Collins ,\/Stan_Collins_(Earth-616),Earth-616,,,living,1,October,2002
419777,Reiko ,\/Reiko_(Assassins_Guild)_(Earth-616),Assassins Guild ,Earth-616,secret,living,1,December,1988
419799,Troubleshooter ,\/Troubleshooter_(Earth-616),Earth-616,,secret,living,2,April,1993
419813,Cinder Fontatine ,\/Cinder_Fontatine_(Earth-616),Earth-616,,secret,living,8,July,1998
419814,Barone ,\/Barone_(Earth-616),Earth-616,,secret,living,6,July,1998
419815,Vise ,\/Vise_(Earth-616),Earth-616,,secret,living,8,July,1998
419816,Rafe Scanlon ,\/Rafe_Scanlon_(Earth-616),Earth-616,,secret,deceased,5,,1998
419825,Arnold Nicholson ,\/Arnold_Nicholson_(Earth-616),Earth-616,,public,deceased,1,,1975
419842,Mrs. Worthington Ford III ,\/Mrs._Worthington_Ford_III_(Earth-616),Earth-616,,public,living,1,July,1979
419844,Atlo ,\/Atlo_(Earth-616),Earth-616,,single,living,1,September,1979
419940,Miles Warton ,\/Miles_Warton_(Earth-616),Earth-616,,,living,7,June,1998
420263,Argus the One-Eyed,\/Argus_the_One-Eyed,,,public,living,2,November,1979
420369,Beefcake ,\/Beefcake_(LMD)_(Earth-616),LMD ,Earth-616,secret,living,1,June,2007
420422,Uravo ,\/Uravo_(Earth-616),Earth-616,,secret,living,6,Feburary,2011
420437,Yruku ,\/Yruku_(Earth-616),Earth-616,,secret,living,2,Feburary,2011
420859,Elizabeth Vaughn ,\/Elizabeth_Vaughn_(Earth-616),Earth-616,,,living,4,August,2006
420861,Gary Quinn ,\/Gary_Quinn_(Earth-616),Earth-616,,secret,living,2,August,2006
421233,Terri Lee ,\/Terri_Lee_(Earth-616),Earth-616,,public,living,,,
421983,Gahck ,\/Gahck_(Earth-616),Earth-616,,public,living,1,,
422091,Director Colvin ,\/Director_Colvin_(Earth-616),Earth-616,,,living,2,Feburary,2011
422092,Dr. Matsuzaki ,\/Dr._Matsuzaki_(Earth-616),Earth-616,,,living,2,Feburary,2011
422233,Horatio Belgrade ,\/Horatio_Belgrade_(Earth-616),Earth-616,,,deceased,1,,1998
422266,Belial ,\/Belial_(Demon)_(Earth-616),Demon ,Earth-616,,living,,Feburary,1977
422268,Belial ,\/Belial_(Inhuman)_(Earth-616),Inhuman ,Earth-616,single,living,1,May,1999
422270,Schuyler Belial ,\/Schuyler_Belial_(Earth-616),Earth-616,,,living,2,March,1983
422273,Beliar ,\/Beliar_(Earth-616),Earth-616,,secret,living,,June,1980
422509,Herbert Bell ,\/Herbert_Bell_(Earth-616),Earth-616,,single,living,4,Feburary,1976
422510,Belladonna ,\/Belladonna_(Microverse)_(Earth-616),Microverse ,Earth-616,,deceased,16,,1979
422511,Belle ,\/Belle_(Hellbent)_(Earth-616),Hellbent ,Earth-616,,living,1,January,1994
422512,Agony ,\/Agony_(Hellbent)_(Earth-616),Hellbent ,Earth-616,secret,living,10,November,1992
422581,Albert Bendix ,\/Albert_Bendix_(Earth-616),Earth-616,,,deceased,4,,2000
422607,Vladimir Dinu ,\/Vladimir_Dinu_(Earth-616),Earth-616,,,living,6,Feburary,2011
422703,Elizabeth Benning ,\/Elizabeth_Benning_(Earth-616),Earth-616,,,living,9,November,2007
422749,Steven Rogers ,\/Steven_Rogers_(Dr_Bong_Clone)_(Earth-616),Dr Bong Clone ,Earth-616,single,deceased,3,,2010
422798,Ichiro ,\/Ichiro_(Earth-616),Earth-616,,public,living,3,December,2004
422799,Fukuko ,\/Fukuko_(Earth-616),Earth-616,,public,living,3,December,2004
422800,Rikuto ,\/Rikuto_(Earth-616),Earth-616,,public,deceased,1,,2004
422875,Fantasma ,\/Fantasma_(Dark_Ocean_Society)_(Earth-616),Dark Ocean Society ,Earth-616,secret,living,5,,
422890,Tarantula ,\/Tarantula_(Runaways)_(Earth-616),Runaways ,Earth-616,secret,living,1,July,2002
422892,Glorianna O'Breen ,\/Glorianna_O%27Breen_(Earth-616),Earth-616,,public,deceased,,,1984
422897,Ikon ,\/Ikon_(Earth-616),Earth-616,,secret,living,13,March,2011
423025,Natalia Romanova ,\/Natalia_Romanova_(Dr_Bong_Clone)_(Earth-616),Dr Bong Clone ,Earth-616,,deceased,2,,2010
423026,Marc Spector ,\/Marc_Spector_(Clone)_(Earth-616),Clone ,Earth-616,secret,deceased,2,,2010
423049,Gary Akres ,\/Gary_Akres_(Earth-616),Earth-616,,secret,deceased,2,,1954
423069,Alice Terrel ,\/Alice_Terrel_(Earth-616),Earth-616,,secret,deceased,1,,2011
423075,Alaka'i Ryan II ,\/Alaka%27i_Ryan_II_(Earth-616),Earth-616,,single,deceased,,,2011
423115,Beppe III ,\/Beppe_III_(Earth-616),Earth-616,,,living,,November,1989
423117,Guardian ,\/Guardian_(Triad)_(Earth-616),Triad ,Earth-616,secret,living,5,June,1985
423118,Goblin ,\/Goblin_(Triad)_(Earth-616),Triad ,Earth-616,secret,living,5,June,1985
423119,Glow ,\/Glow_(Triad)_(Earth-616),Triad ,Earth-616,secret,living,5,June,1985
423163,Itzhak Berditchev ,\/Itzhak_Berditchev_(Earth-616),Earth-616,,public,living,1,October,1991
423210,Clovis Maines ,\/Clovis_Maines_(Earth-616),Earth-616,,,living,1,June,2010
423230,Madame ,\/Madame_(Earth-616),Earth-616,,secret,living,1,March,2011
423283,Z'oofrey Grasswind ,\/Z%27oofrey_Grasswind_(Earth-616),Earth-616,,,living,,December,1995
423637,Sheriff Dale ,\/Sheriff_Dale_(Earth-616),Earth-616,,public,living,1,June,2010
423717,Wilder Berne ,\/Wilder_Berne_(Earth-616),Earth-616,,,living,2,November,1966
423808,Deputy Charlie ,\/Deputy_Charlie_(Earth-616),Earth-616,,public,living,1,June,2010
423813,Darlene ,\/Darlene_(Earth-616),Earth-616,,public,living,1,June,2010
424051,Samuel Bernstein ,\/Samuel_Bernstein_(Earth-616),Earth-616,,public,living,4,November,1982
424057,Bert Packer ,\/Bert_Packer_(Earth-616),Earth-616,,,living,1,August,1990
424058,Hubie Packer ,\/Hubie_Packer_(Earth-616),Earth-616,,public,living,1,August,1990
424071,Beryllium ,\/Beryllium_(Element)_(Earth-616),Element ,Earth-616,,living,3,October,1997
424073,Bromine ,\/Bromine_(Element)_(Earth-616),Element ,Earth-616,,living,1,October,1997
424075,Copper ,\/Copper_(Element)_(Earth-616),Element ,Earth-616,,living,1,October,1997
424076,Zirconium ,\/Zirconium_(Element)_(Earth-616),Element ,Earth-616,,living,2,September,1997
424077,Tungsten ,\/Tungsten_(Element)_(Earth-616),Element ,Earth-616,,living,2,October,1997
424079,Nickel ,\/Nickel_(Element)_(Earth-616),Element ,Earth-616,,living,2,October,1997
424080,Chromium ,\/Chromium_(Element)_(Earth-616),Element ,Earth-616,,living,1,October,1997
424082,Magnesium ,\/Magnesium_(Element)_(Earth-616),Element ,Earth-616,,living,1,October,1997
424083,Helium ,\/Helium_(Element)_(Earth-616),Element ,Earth-616,,living,1,October,1997
424084,Vanadium ,\/Vanadium_(Element)_(Earth-616),Element ,Earth-616,,living,1,October,1997
424087,Cadmium ,\/Cadmium_(Element)_(Earth-616),Element ,Earth-616,,living,3,September,1997
424088,Europium ,\/Europium_(Element)_(Earth-616),Element ,Earth-616,,living,2,October,1997
424092,Phosphorus ,\/Phosphorus_(Element)_(Earth-616),Element ,Earth-616,,living,1,September,1997
424093,Scandium ,\/Scandium_(Element)_(Earth-616),Element ,Earth-616,,living,1,September,1997
424095,Hafnium ,\/Hafnium_(Element)_(Earth-616),Element ,Earth-616,,living,2,September,1997
424096,Carbon ,\/Carbon_(Element)_(Earth-616),Element ,Earth-616,,living,1,October,1979
424097,Disprosium ,\/Disprosium_(Element)_(Earth-616),Element ,Earth-616,,living,1,September,1997
424098,Erbium ,\/Erbium_(Element)_(Earth-616),Element ,Earth-616,,living,1,September,1997
424102,Chlorine ,\/Chlorine_(Element)_(Earth-616),Element ,Earth-616,,living,1,September,1997
424103,Thallium ,\/Thallium_(Element)_(Earth-616),Element ,Earth-616,,living,1,September,1997
424104,Nobelium ,\/Nobelium_(Element)_(Earth-616),Element ,Earth-616,,living,1,September,1997
424105,Tellurium ,\/Tellurium_(Element)_(Earth-616),Element ,Earth-616,,living,1,September,1997
424106,Indium ,\/Indium_(Element)_(Earth-616),Element ,Earth-616,,living,1,September,1997
424107,Gold ,\/Gold_(Element)_(Earth-616),Element ,Earth-616,,living,1,November,1997
424108,Silver ,\/Silver_(Element)_(Earth-616),Element ,Earth-616,,living,1,November,1997
424109,Cesium ,\/Cesium_(Element)_(Earth-616),Element ,Earth-616,,living,2,November,1997
424110,Californium ,\/Californium_(Element)_(Earth-616),Element ,Earth-616,,living,1,November,1997
424111,Neptunium ,\/Neptunium_(Element)_(Earth-616),Element ,Earth-616,,living,1,November,1997
424112,Uranium ,\/Uranium_(Element)_(Earth-616),Element ,Earth-616,,living,1,November,1997
424113,Plutonium ,\/Plutonium_(Element)_(Earth-616),Element ,Earth-616,public,living,1,November,1997
424114,Lead ,\/Lead_(Element)_(Earth-616),Element ,Earth-616,,living,1,September,1997
424132,Svetlana ,\/Svetlana_(Earth-616),Earth-616,,,living,2,Feburary,2011
424178,Alarr ,\/Alarr_(Earth-616),Earth-616,,,deceased,1,,2008
424211,B'Gon ,\/B%27Gon_(Earth-616),Earth-616,,,living,,August,1990
424219,Cerez ,\/Cerez_(Earth-616),Earth-616,,,living,2,Feburary,2011
424220,Geza ,\/Geza_(Earth-616),Earth-616,,,deceased,1,,2011
424572,Biawak ,\/Biawak_(Earth-616),Earth-616,,,living,1,June,1990
424698,Bella Fishbach ,\/Bella_Fishbach_(Earth-616),Earth-616,,,living,30,January,2011
424760,Enilwen ,\/Enilwen_(Earth-616),Earth-616,,,living,3,November,1989
424925,Charles Graymalkin ,\/Charles_Graymalkin_(Earth-616),Earth-616,,secret,deceased,1,,2009
424926,Marcia Graymalkin ,\/Marcia_Graymalkin_(Earth-616),Earth-616,,secret,deceased,,,2009
424988,Infinity T.A.P. ,\/Infinity_T.A.P._(Earth-616),Earth-616,,secret,living,1,April,2007
424990,Sean Madrox ,\/Sean_Madrox_(Earth-616),Earth-616,,secret,deceased,2,,2009
424992,Foot of Doom ,\/Foot_of_Doom_(Earth-616),Earth-616,,secret,living,1,April,2007
425004,Slough ,\/Slough_(Earth-616),Earth-616,,secret,living,1,April,2007
425005,Conrad ,\/Conrad_(Earth-616),Earth-616,,,living,1,April,2007
425102,Mary Purcell ,\/Mary_Purcell_(Earth-616),Earth-616,,public,living,3,November,1998
425122,Macho Gomez ,\/Macho_Gomez_(Earth-616),Earth-616,,single,living,4,March,2011
425188,Rikky Keegan ,\/Rikky_Keegan_(Earth-616),Earth-616,,public,living,1,October,1982
425261,Big Rock ,\/Big_Rock_(Earth-616),Earth-616,,,living,3,August,1970
425290,Ferris ,\/Ferris_(Earth-616),Earth-616,,,living,3,December,1997
425294,Teela Coldassian ,\/Teela_Coldassian_(Earth-616),Earth-616,,public,living,6,December,2010
425346,Bill ,\/Bill_(Lobster)_(Earth-616),Lobster ,Earth-616,,living,9,May,1987
425348,Don ,\/Don_(Lobster)_(Earth-616),Lobster ,Earth-616,,deceased,7,,1987
425350,E.V.A. ,\/E.V.A._(Earth-616),Earth-616,,secret,living,60,September,2002
425354,Awareness ,\/Awareness_(Earth-616),Earth-616,,secret,deceased,2,,2010
425368,The Eyeball ,\/The_Eyeball_(Earth-616),Earth-616,,secret,living,1,September,2010
425451,Demonio ,\/Demonio_(Wrestler)_(Earth-616),Wrestler ,Earth-616,,living,1,December,1979
425452,Halcon D'Oro ,\/Halcon_D%27Oro_(Earth-616),Earth-616,,secret,living,,December,1979
425455,Clete Billups ,\/Clete_Billups_(Earth-616),Earth-616,,,living,1,January,2000
425463,Albert Rackham ,\/Albert_Rackham_(Earth-616),Earth-616,,single,deceased,14,,1972
425470,Father Coza ,\/Father_Coza_(Earth-616),Earth-616,,,living,1,January,1981
425471,Edward Czerniak ,\/Edward_Czerniak_(Earth-616),Earth-616,,,living,1,January,1981
425477,Theresa Cruz ,\/Theresa_Cruz_(Earth-616),Earth-616,,public,living,1,March,1981
425478,Tyrone Owlsley ,\/Tyrone_Owlsley_(Earth-616),Earth-616,,single,living,1,March,1981
425480,Barbaric ,\/Barbaric_(Earth-616),Earth-616,,,living,1,Feburary,1981
425483,Eugene Beaumont ,\/Eugene_Beaumont_(Earth-616),Earth-616,,,living,1,May,1981
425484,Milton Meilicki ,\/Milton_Meilicki_(Earth-616),Earth-616,,,living,1,May,1981
425486,Blackbyrd ,\/Blackbyrd_(Earth-616),Earth-616,,,living,1,July,1981
425488,Grimgerta ,\/Grimgerta_(Earth-616),Earth-616,,,living,1,September,1981
425489,Valtrauta ,\/Valtrauta_(Earth-616),Earth-616,,secret,living,8,April,1963
425495,Maurglon ,\/Maurglon_(Earth-616),Earth-616,,,living,1,November,1981
425668,Protector-Bot ,\/Protector-Bot_(Earth-616),Earth-616,,,deceased,1,,2010
425674,Modi Thorson ,\/Modi_Thorson_(Earth-616),Earth-616,,secret,living,2,March,1980
425675,Magni Thorson ,\/Magni_Thorson_(Earth-616),Earth-616,,secret,living,2,March,1980
425676,Vali ,\/Vali_(Earth-616),Earth-616,,,living,2,March,1980
425890,Bill Bishop ,\/Bill_Bishop_(Earth-616),Earth-616,,single,living,5,September,1963
425892,Bisq ,\/Bisq_(Earth-616),Earth-616,,,living,3,April,1970
425893,Bitmap ,\/Bitmap_(Earth-616),Earth-616,,secret,living,7,March,1994
425894,Gene Bitner ,\/Gene_Bitner_(Earth-616),Earth-616,,public,living,6,December,1956
425898,Bitterhorn ,\/Bitterhorn_(Earth-616),Earth-616,,,living,1,January,1986
425899,Blaast ,\/Blaast_(Earth-616),Earth-616,,single,living,,May,1995
425911,Cassandra Michaels ,\/Cassandra_Michaels_(Earth-616),Earth-616,,,living,1,March,2011
425966,Micro ,\/Micro_(Alien)_(Earth-616),Alien ,Earth-616,,living,1,,
426291,Samuel Prydeman ,\/Samuel_Prydeman_(Earth-616),Earth-616,,secret,deceased,1,,1985
426292,Chava Prydeman ,\/Chava_Prydeman_(Earth-616),Earth-616,,secret,deceased,1,,1985
426344,Boreas ,\/Boreas_(Earth-616),Earth-616,,single,living,1,March,2011
426381,Carrion Crow ,\/Carrion_Crow_(Earth-616),Earth-616,,secret,deceased,2,,2011
426410,Chernobog ,\/Chernobog_(Earth-616),Earth-616,,public,living,2,March,2011
426725,Diane Lamarr ,\/Diane_Lamarr_(Earth-616),Earth-616,,public,living,1,March,1982
427055,Andrew Blanding ,\/Andrew_Blanding_(Earth-616),Earth-616,,single,deceased,2,,1997
427056,Joanna Blanding ,\/Joanna_Blanding_(Earth-616),Earth-616,,public,deceased,2,,1997
427057,Haley Blanding ,\/Haley_Blanding_(Earth-616),Earth-616,,public,deceased,1,,1997
427058,Todd Blanding ,\/Todd_Blanding_(Earth-616),Earth-616,,public,deceased,1,,1997
427127,Phadros ,\/Phadros_(Earth-616),Earth-616,,,living,1,,
427128,Thera ,\/Thera_(Earth-616),Earth-616,,,living,1,,
427138,Mowfus ,\/Mowfus_(Earth-616),Earth-616,,secret,living,6,April,1970
427295,Uthar ,\/Uthar_(Earth-616),Earth-616,,,living,1,August,1982
427338,Paula Crane ,\/Paula_Crane_(Earth-616),Earth-616,,,living,2,March,2011
427564,Fear ,\/Fear_(Dark_Man)_(Earth-616),Dark Man ,Earth-616,secret,living,2,September,1982
427567,Helen Gable ,\/Helen_Gable_(Earth-616),Earth-616,,public,living,2,January,2011
427685,George Tarleton ,\/George_Tarleton_(M.O.D.O.K._Superior)_(Earth-616),M.O.D.O.K. Superior ,Earth-616,secret,living,19,March,2011
429574,Michael Watts ,\/Michael_Watts_(Earth-616),Earth-616,,,living,1,Feburary,2009
429838,Travis Butler ,\/Travis_Butler_(Earth-616),Earth-616,,public,deceased,1,,2009
429885,William Anthony ,\/William_Anthony_(Earth-616),Earth-616,,,living,1,Feburary,2009
429908,Roger Ramsey ,\/Roger_Ramsey_(Earth-616),Earth-616,,,living,1,Feburary,2009
430236,Gullin ,\/Gullin_(Boar_God)_(Earth-616),Boar God ,Earth-616,public,living,3,April,1964
430238,Brokk ,\/Brokk_(Dwarf)_(Earth-616),Dwarf ,Earth-616,public,living,3,November,1983
430262,Paris ,\/Paris_(Earth-616),Earth-616,,public,living,3,November,1979
430264,Menelaus ,\/Menelaus_(Earth-616),Earth-616,,,living,2,November,1979
430266,Odysseus ,\/Odysseus_(Earth-616),Earth-616,,,deceased,4,,1979
430267,Diomedes ,\/Diomedes_(Earth-616),Earth-616,,,living,2,November,1979
430268,Cassandra ,\/Cassandra_(Earth-616),Earth-616,,,living,2,November,1979
430269,Hector ,\/Hector_(Earth-616),Earth-616,,,living,7,November,1979
430270,Priam ,\/Priam_(Earth-616),Earth-616,,,living,2,November,1979
430271,Pandarus of Lycia ,\/Pandarus_of_Lycia_(Earth-616),Earth-616,,public,living,2,November,1979
430272,Patroclus ,\/Patroclus_(Earth-616),Earth-616,,public,living,4,November,1979
430273,Philoctetes ,\/Philoctetes_(Earth-616),Earth-616,,public,living,2,November,1979
