hero_id,name,urlslug,note_1,note_2,identity,gsm,alive,appearances,first_appearance_year,first_appearance_month
137996,Mister Toad ,\/wiki\/Mister_Toad_(New_Earth),New Earth,,,,deceased,2,2009, August
138082,Protex ,\/wiki\/Protex_(New_Earth),New Earth,,secret,,living,6,1997, January
138106,Darkstorm ,\/wiki\/Darkstorm_(New_Earth),New Earth,,,,deceased,1,1996, April
138120,Cockatoo ,\/wiki\/Cockatoo_(New_Earth),New Earth,,,,deceased,1,1996, April
138144,Ironbolt ,\/wiki\/Ironbolt_(New_Earth),New Earth,,secret,,deceased,1,1996, April
138177,Batman Jones ,\/wiki\/Batman_Jones_(New_Earth),New Earth,,,,living,1,2009, July
138189,Primaid ,\/wiki\/Primaid_(New_Earth),New Earth,,secret,,living,6,1997, January
138216,Fluxus ,\/wiki\/Fluxus_(New_Earth),New Earth,,secret,,living,6,1997, January
138255,Tronix ,\/wiki\/Tronix_(New_Earth),New Earth,,secret,,living,6,1997, January
138267,Armek ,\/wiki\/Armek_(New_Earth),New Earth,,secret,,living,6,1997, January
138271,A-Mortal ,\/wiki\/A-Mortal_(New_Earth),New Earth,,secret,,living,6,1997, January
138301,Zenturion ,\/wiki\/Zenturion_(New_Earth),New Earth,,secret,,living,6,1997, January
138310,Starker ,\/wiki\/Starker_(New_Earth),New Earth,,,,living,3,1970, June
138388,Henry Bucher ,\/wiki\/Henry_Bucher_(New_Earth),New Earth,,secret,,living,21,2004, May
138389,Mi-Sun Kwon ,\/wiki\/Mi-Sun_Kwon_(New_Earth),New Earth,,secret,,deceased,26,2004, May
138392,Mink ,\/wiki\/Mink_(New_Earth),New Earth,,secret,,deceased,1,1996, April
138394,Panzer ,\/wiki\/Panzer_(New_Earth),New Earth,,secret,,deceased,1,1996, April
138397,Twilight ,\/wiki\/Twilight_(New_Earth),New Earth,,secret,,deceased,2,1996, April
138400,Gerald McWilliams ,\/wiki\/Gerald_McWilliams_(New_Earth),New Earth,,public,,deceased,2,1996, April
138418,Shathan ,\/wiki\/Shathan_(New_Earth),New Earth,,,,living,8,1966, April
138421,Ace Chance ,\/wiki\/Ace_Chance_(New_Earth),New Earth,,,,deceased,2,1966, October
138448,Peter Robinson ,\/wiki\/Peter_Robinson_(New_Earth),New Earth,,,,living,24,2004, November
138460,Magnar ,\/wiki\/Magnar_(New_Earth),New Earth,,public,,deceased,2,1972, March
138547,Ted Shoemaker ,\/wiki\/Ted_Shoemaker_(New_Earth),New Earth,,public,,living,10,2004, December
138548,Walter Pratt ,\/wiki\/Walter_Pratt_(New_Earth),New Earth,,public,,deceased,8,2005, March
138556,Asha Del-Nar ,\/wiki\/Asha_Del-Nar_(New_Earth),New Earth,,,,living,7,2009, May
138664,Bertron ,\/wiki\/Bertron_(New_Earth),New Earth,,public,,deceased,3,1994, May
138844,Rebecca Tyler ,\/wiki\/Rebecca_Tyler_(New_Earth),New Earth,,,,living,3,1999, December
138898,Jonathan Romero ,\/wiki\/Jonathan_Romero_(New_Earth),New Earth,,,,living,1,2009, June
138933,Synnar II ,\/wiki\/Synnar_II_(New_Earth),New Earth,,public,,living,20,1998, July
139003,Brin ,\/wiki\/Brin_(New_Earth),New Earth,,public,,deceased,3,1983, August
139013,Chance ,\/wiki\/Chance_(New_Earth),New Earth,,secret,,living,2,1983, August
139014,Harrow ,\/wiki\/Harrow_(New_Earth),New Earth,,secret,,living,2,1983, August
139015,Risque ,\/wiki\/Risque_(New_Earth),New Earth,,secret,,living,2,1983, August
139025,Wolfgang Schmidt ,\/wiki\/Wolfgang_Schmidt_(New_Earth),New Earth,,,,living,4,1988, January
139036,Spak-Drom ,\/wiki\/Spak-Drom_(New_Earth),New Earth,,public,,deceased,3,1981, May
139098,T-Cher ,\/wiki\/T-Cher_(New_Earth),New Earth,,,,living,3,1983, August
139187,"Alan von Neumann, Jr. ","\/wiki\/Alan_von_Neumann,_Jr._(New_Earth)",New Earth,,,,living,4,2009, August
139194,Unimate ,\/wiki\/Unimate_(New_Earth),New Earth,,public,,living,4,2009, August
139214,Sem-Re ,\/wiki\/Sem-Re_(New_Earth),New Earth,,,,living,6,2009, June
139231,Jeq-Vay ,\/wiki\/Jeq-Vay_(New_Earth),New Earth,,,,deceased,6,2009, June
139247,Val-Ty ,\/wiki\/Val-Ty_(New_Earth),New Earth,,,,living,1,2009, August
139259,Doctor Drew ,\/wiki\/Doctor_Drew_(New_Earth),New Earth,,secret,,living,3,1966, November
139264,Julie Robinson ,\/wiki\/Julie_Robinson_(New_Earth),New Earth,,public,,living,10,2006, May
139266,Violet Robinson ,\/wiki\/Violet_Robinson_(New_Earth),New Earth,,public,,living,5,2006, August
139268,"Fred Farrell, Jr. ","\/wiki\/Fred_Farrell,_Jr._(New_Earth)",New Earth,,public,,living,4,1956, April
139270,Terry Chase ,\/wiki\/Terry_Chase_(New_Earth),New Earth,,public,,living,11,1998, January
139378,Victor Christianson ,\/wiki\/Victor_Christianson_(New_Earth),New Earth,,,,living,1,1978, June
139491,Radu Stancu ,\/wiki\/Radu_Stancu_(New_Earth),New Earth,,public,,living,17,1994, December
139526,Split ,\/wiki\/Split_(New_Earth),New Earth,,secret,,living,3,1994, July
139532,Mainline ,\/wiki\/Mainline_(New_Earth),New Earth,,secret,,living,2,1994, October
139533,Hardsell ,\/wiki\/Hardsell_(New_Earth),New Earth,,secret,,living,2,1994, October
139559,Nurse Rench ,\/wiki\/Nurse_Rench_(New_Earth),New Earth,,,,living,2,1987, October
139650,Child and Flaw ,\/wiki\/Child_and_Flaw_(New_Earth),New Earth,,,,living,22,1986, June
139696,Az-Rel ,\/wiki\/Az-Rel_(New_Earth),New Earth,,,,living,4,2009, July
139697,Nadira Va-Dim ,\/wiki\/Nadira_Va-Dim_(New_Earth),New Earth,,,,living,4,2009, July
139764,Sean Sonus ,\/wiki\/Sean_Sonus_(New_Earth),New Earth,,secret,,living,5,2009, February
139768,Cupid ,\/wiki\/Cupid_(New_Earth),New Earth,,,,living,2,,
139771,Rip Roar ,\/wiki\/Rip_Roar_(New_Earth),New Earth,,public,,living,1,1998, October
139773,Speed Queen ,\/wiki\/Speed_Queen_(New_Earth),New Earth,,,,deceased,8,1991, February
139774,Malice Vundabar ,\/wiki\/Malice_Vundabar_(New_Earth),New Earth,,,,living,7,1991, February
139776,Deborah Tiegel ,\/wiki\/Deborah_Tiegel_(New_Earth),New Earth,,public,,living,28,1994, March
139777,Lump ,\/wiki\/Lump_(New_Earth),New Earth,,public,,deceased,6,1972, April
139807,Virgil Adams ,\/wiki\/Virgil_Adams_(New_Earth),New Earth,,public,,living,4,,
139817,Tamara Belson ,\/wiki\/Tamara_Belson_(New_Earth),New Earth,,,,living,2,,
139906,Meredith Creamer ,\/wiki\/Meredith_Creamer_(New_Earth),New Earth,,secret,,living,17,1948, June
139909,Mortimer Jibbet ,\/wiki\/Mortimer_Jibbet_(New_Earth),New Earth,,secret,,living,49,1939, April
139914,Amelia Hunkel ,\/wiki\/Amelia_Hunkel_(New_Earth),New Earth,,secret,,living,47,1939, June
139964,Buddy Blank ,\/wiki\/Buddy_Blank_(New_Earth),New Earth,,,,living,13,1974, October
139969,Herbert Simms ,\/wiki\/Herbert_Simms_(New_Earth),New Earth,,public,,living,24,1942, January
139971,Richard Mehlville ,\/wiki\/Richard_Mehlville_(New_Earth),New Earth,,,,living,23,1942, January
139976,Little Miss Redhead ,\/wiki\/Little_Miss_Redhead_(New_Earth),New Earth,,secret,,living,2,1947, December
139978,Tarkus Whin ,\/wiki\/Tarkus_Whin_(New_Earth),New Earth,,,,deceased,3,2005, November
140024,Shor ,\/wiki\/Shor_(New_Earth),New Earth,,,,living,3,2009, May
140099,Shawn Rogers ,\/wiki\/Shawn_Rogers_(New_Earth),New Earth,,secret,,living,2,1988, May
140101,Timothy Simms ,\/wiki\/Timothy_Simms_(New_Earth),New Earth,,secret,,living,2,1988, May
140102,Slats Mehlville ,\/wiki\/Slats_Mehlville_(New_Earth),New Earth,,secret,,living,2,1988, May
140105,Shilandra Thane ,\/wiki\/Shilandra_Thane_(New_Earth),New Earth,,public,,living,13,1992, June
140131,Ak-Var ,\/wiki\/Ak-Var_(New_Earth),New Earth,,public,,deceased,2,2009, August
140133,Tes Ak-Var ,\/wiki\/Tes_Ak-Var_(New_Earth),New Earth,,public,,deceased,2,2009, August
140335,Faora ,\/wiki\/Faora_(New_Earth),New Earth,,secret,,living,15,2001, July
140464,Tyrone the Dog ,\/wiki\/Tyrone_the_Dog_(New_Earth),New Earth,,,,living,14,2006, November
140542,Rog ,\/wiki\/Rog_(New_Earth),New Earth,,,,living,6,1964, March
140650,Natt Walls ,\/wiki\/Natt_Walls_(New_Earth),New Earth,,public,,deceased,54,1996, August
140653,Moe and Joe Dubelz ,\/wiki\/Moe_and_Joe_Dubelz_(New_Earth),New Earth,,,,deceased,4,1993,
140662,Richard Dunston ,\/wiki\/Richard_Dunston_(New_Earth),New Earth,,,,deceased,1,1996, August
140675,Johnny Navarone ,\/wiki\/Johnny_Navarone_(New_Earth),New Earth,,public,,deceased,4,1996, August
140700,Nicky Lincoln ,\/wiki\/Nicky_Lincoln_(New_Earth),New Earth,,public,,deceased,4,1996, August
140725,Dob Zagil ,\/wiki\/Dob_Zagil_(New_Earth),New Earth,,,,deceased,3,1992, December
140752,Eryx ,\/wiki\/Eryx_(New_Earth),New Earth,,public,,living,3,1995, July
141089,Charles Grayson ,\/wiki\/Charles_Grayson_(New_Earth),New Earth,,public,,living,30,1942, April
141266,Phosphorus Rex ,\/wiki\/Phosphorus_Rex_(New_Earth),New Earth,,secret,,living,4,2007, July
141268,Kushti ,\/wiki\/Kushti_(New_Earth),New Earth,,,,living,3,2009, August
141270,Big Top ,\/wiki\/Big_Top_(New_Earth),New Earth,,,,living,3,2009, August
141445,Lance Harrower ,\/wiki\/Lance_Harrower_(New_Earth),New Earth,,public,,deceased,1,2006, January
141447,Hi-Tech ,\/wiki\/Hi-Tech_(New_Earth),New Earth,,secret,,living,6,1992, October
141448,Luna Nurblin ,\/wiki\/Luna_Nurblin_(New_Earth),New Earth,,,,living,4,1982, June
141452,Catseye ,\/wiki\/Catseye_(New_Earth),New Earth,,secret,,deceased,5,1991, May
141453,Schrek ,\/wiki\/Schrek_(New_Earth),New Earth,,secret,,deceased,5,1991, July
141717,Joan Lincoln ,\/wiki\/Joan_Lincoln_(New_Earth),New Earth,,,,living,19,1983, July
141718,Lynn Stewart ,\/wiki\/Lynn_Stewart_(New_Earth),New Earth,,public,,living,31,1977, July
141726,Peter Gambi ,\/wiki\/Peter_Gambi_(New_Earth),New Earth,,public,,deceased,13,1977, April
141727,Murray Takamoto ,\/wiki\/Murray_Takamoto_(New_Earth),New Earth,,public,,living,15,1986, June
141742,Firebug III ,\/wiki\/Firebug_III_(New_Earth),New Earth,,secret,,living,4,2005, February
141756,Michelle Torres ,\/wiki\/Michelle_Torres_(New_Earth),New Earth,,public,,living,5,2005, February
141920,Cressida ,\/wiki\/Cressida_(New_Earth),New Earth,,,,living,14,2008, July
141929,Jonathan Kelsey ,\/wiki\/Jonathan_Kelsey_(Earth-One),Earth-One,,,,living,3,1982, July
141940,Ann Preston ,\/wiki\/Ann_Preston_(New_Earth),New Earth,,public,,living,15,2008, July
141948,Bethany Keele ,\/wiki\/Bethany_Keele_(New_Earth),New Earth,,,,living,16,2008, July
141980,Harry Bailey ,\/wiki\/Harry_Bailey_(New_Earth),New Earth,,public,,living,15,2008, July
141987,Poet ,\/wiki\/Poet_(New_Earth),New Earth,,secret,,living,14,2008, July
141992,Rina ,\/wiki\/Rina_(New_Earth),New Earth,,,,living,7,2008, July
142039,Tallulah Black ,\/wiki\/Tallulah_Black_(New_Earth),New Earth,,,,living,18,2007, April
142053,Volk ,\/wiki\/Volk_(New_Earth),New Earth,,,,living,11,1985, July
142057,Seductress ,\/wiki\/Seductress_(New_Earth),New Earth,,secret,,living,5,2009, August
142064,Zoe Torres ,\/wiki\/Zoe_Torres_(New_Earth),New Earth,,public,,living,7,2005, February
142067,John Smalls ,\/wiki\/John_Smalls_(New_Earth),New Earth,,,,living,5,2006, June
142176,Harry Kent ,\/wiki\/Harry_Kent_(New_Earth),New Earth,,,,deceased,1,1993, June
142374,Ohm ,\/wiki\/Ohm_(New_Earth),New Earth,,secret,,living,1,1994, May
142547,Kaliber ,\/wiki\/Kaliber_(New_Earth),New Earth,,secret,,living,5,1992, April
142613,Hector Rivera ,\/wiki\/Hector_Rivera_(New_Earth),New Earth,,,,living,7,1994, June
142614,Jerry Conover ,\/wiki\/Jerry_Conover_(New_Earth),New Earth,,,,living,5,1994, July
142618,Lacey Van Horn ,\/wiki\/Lacey_Van_Horn_(New_Earth),New Earth,,,,living,8,1994, May
142625,Christian Castle ,\/wiki\/Christian_Castle_(New_Earth),New Earth,,public,,living,7,1994, November
142626,Kristin Castle ,\/wiki\/Kristin_Castle_(New_Earth),New Earth,,public,,living,7,1994, November
142655,William Knightley ,\/wiki\/William_Knightley_(New_Earth),New Earth,,secret,,living,6,2005, June
142775,Predator ,\/wiki\/Predator_(New_Earth),New Earth,,,,deceased,38,1984, July
142846,"Gary Concord, Jr. ","\/wiki\/Gary_Concord,_Jr._(New_Earth)",New Earth,,,,living,13,1939, November
142889,Hymn ,\/wiki\/Hymn_(New_Earth),New Earth,,,,deceased,13,2009, March
142895,Sercy ,\/wiki\/Sercy_(New_Earth),New Earth,,,,deceased,13,2009, August
143018,Sarolis ,\/wiki\/Sarolis_(New_Earth),New Earth,,,,living,1,2009, September
143060,Joseph Hand ,\/wiki\/Joseph_Hand_(New_Earth),New Earth,,,,living,3,1964, June
143061,David Hand ,\/wiki\/David_Hand_(New_Earth),New Earth,,,,living,3,1964, June
143227,Gizmo II ,\/wiki\/Gizmo_II_(New_Earth),New Earth,,,,living,4,2008, November
143233,Sean Noonan ,\/wiki\/Sean_Noonan_(New_Earth),New Earth,,public,,deceased,44,1993,
143236,Etta Candy ,\/wiki\/Etta_Candy_(New_Earth),New Earth,,public,,living,84,1942, February
143301,Edgar Rhodes ,\/wiki\/Edgar_Rhodes_(New_Earth),New Earth,,,,living,1,1978, February
143349,Barney Sands ,\/wiki\/Barney_Sands_(New_Earth),New Earth,,public,,living,6,1977, April
143363,Hacken ,\/wiki\/Hacken_(New_Earth),New Earth,,public,,living,29,1996, April
143542,Darryl Frye ,\/wiki\/Darryl_Frye_(New_Earth),New Earth,,,,living,15,1980, May
143668,Snurff ,\/wiki\/Snurff_(New_Earth),New Earth,,,,living,1,1985, October
143879,Moshe Levy ,\/wiki\/Moshe_Levy_(New_Earth),New Earth,,public,,living,10,1989, January
143883,Fritz Klein ,\/wiki\/Fritz_Klein_(New_Earth),New Earth,,,,living,10,1989, January
143949,Xotar ,\/wiki\/Xotar_(New_Earth),New Earth,,,,living,13,1960, May
143985,Hugo Danner ,\/wiki\/Hugo_Danner_(New_Earth),New Earth,,secret,,deceased,6,1988, March
144006,Dexter Myles ,\/wiki\/Dexter_Myles_(New_Earth),New Earth,,,,living,8,1963, August
144100,Alexander Tuttle ,\/wiki\/Alexander_Tuttle_(New_Earth),New Earth,,secret,,living,5,1979, March
144106,Kari Limbo ,\/wiki\/Kari_Limbo_(New_Earth),New Earth,,public,,deceased,18,1979, June
144150,Nacht ,\/wiki\/Nacht_(New_Earth),New Earth,,secret,,living,3,1985, April
144151,Nebel ,\/wiki\/Nebel_(New_Earth),New Earth,,secret,,living,4,1985, April
144257,Okonoko ,\/wiki\/Okonoko_(New_Earth),New Earth,,,,living,5,1983, March
144258,Sirket ,\/wiki\/Sirket_(New_Earth),New Earth,,,,living,3,2007, August
144260,Gk'd ,\/wiki\/Gk%27d_(New_Earth),New Earth,,,,living,,1981, May
144269,M'Dahna ,\/wiki\/M%27Dahna_(New_Earth),New Earth,,secret,,living,,1981, June
144273,Penn Maricc ,\/wiki\/Penn_Maricc_(New_Earth),New Earth,,secret,,living,7,1986,
144295,Nightfist ,\/wiki\/Nightfist_(New_Earth),New Earth,,secret,,deceased,3,1996, September
144305,Umitu ,\/wiki\/Umitu_(New_Earth),New Earth,,public,,living,3,1993, March
144358,Ghr'll ,\/wiki\/Ghr%27ll_(New_Earth),New Earth,,,,living,,1982, April
144359,Xylpth ,\/wiki\/Xylpth_(New_Earth),New Earth,,,,living,4,1982, April
144363,Lysandra ,\/wiki\/Lysandra_(New_Earth),New Earth,,secret,,living,4,1983, September
144365,Tomy-Fai ,\/wiki\/Tomy-Fai_(New_Earth),New Earth,,,,living,8,1990, April
144368,Bynai Bruun ,\/wiki\/Bynai_Bruun_(New_Earth),New Earth,,,,living,15,1987,
144371,Zharan Pel ,\/wiki\/Zharan_Pel_(New_Earth),New Earth,,,,deceased,4,1995,
144378,Relok Hag ,\/wiki\/Relok_Hag_(New_Earth),New Earth,,,,deceased,13,2006, July
144382,RRU-9-2 ,\/wiki\/RRU-9-2_(New_Earth),New Earth,,public,,living,8,1993, August
144384,Dkrtzy Rrr ,\/wiki\/Dkrtzy_Rrr_(New_Earth),New Earth,,,,living,1,1985, May
144387,Markot Five ,\/wiki\/Markot_Five_(New_Earth),New Earth,,secret,,living,4,2006, August
144401,Olapet ,\/wiki\/Olapet_(New_Earth),New Earth,,,,living,10,1987, October
144405,Kho Kharhi ,\/wiki\/Kho_Kharhi_(New_Earth),New Earth,,public,,living,8,2008, May
144412,R'amey Holl ,\/wiki\/R%27amey_Holl_(New_Earth),New Earth,,public,,living,,2007, February
144419,Krista X ,\/wiki\/Krista_X_(New_Earth),New Earth,,,,living,5,1983, July
144425,Tuebeen ,\/wiki\/Tuebeen_(New_Earth),New Earth,,,,living,6,1982, August
144427,Taa ,\/wiki\/Taa_(New_Earth),New Earth,,,,living,5,1996,
144438,Mardin ,\/wiki\/Mardin_(New_Earth),New Earth,,,,living,20,1993, September
144441,Collective ,\/wiki\/Collective_(New_Earth),New Earth,,,,living,5,1987,
144443,Smithwick ,\/wiki\/Smithwick_(New_Earth),New Earth,,,,living,7,2007, August
144458,Oliversity ,\/wiki\/Oliversity_(New_Earth),New Earth,,,,deceased,12,1988, March
144460,Wissen ,\/wiki\/Wissen_(New_Earth),New Earth,,,,living,3,1987,
144469,Tagort ,\/wiki\/Tagort_(New_Earth),New Earth,,,,living,3,2005, December
144472,Talmadge ,\/wiki\/Talmadge_(New_Earth),New Earth,,,,living,4,1985, July
144475,Dalor ,\/wiki\/Dalor_(New_Earth),New Earth,,,,living,7,1982, July
144478,Skirl ,\/wiki\/Skirl_(New_Earth),New Earth,,,,living,8,1988, March
144493,Zghithii ,\/wiki\/Zghithii_(New_Earth),New Earth,,,,living,7,1985, July
144495,Cimfet Tau ,\/wiki\/Cimfet_Tau_(New_Earth),New Earth,,,,living,5,1986,
144499,Greet ,\/wiki\/Greet_(New_Earth),New Earth,,,,living,7,2006, June
144506,Garmin Vid ,\/wiki\/Garmin_Vid_(New_Earth),New Earth,,,,living,5,2006, June
144509,Gpaak ,\/wiki\/Gpaak_(New_Earth),New Earth,,,,living,13,1993, August
144516,Lan Dibbux ,\/wiki\/Lan_Dibbux_(New_Earth),New Earth,,,,living,2,1993, December
144518,Skyrd ,\/wiki\/Skyrd_(New_Earth),New Earth,,,,living,3,1981, May
144519,Lashorr ,\/wiki\/Lashorr_(New_Earth),New Earth,,,,living,5,2006, July
144527,Bivvix ,\/wiki\/Bivvix_(New_Earth),New Earth,,,,deceased,7,1993, August
144550,Adolf Hitler ,\/wiki\/Adolf_Hitler_(New_Earth),New Earth,,public,,deceased,101,1942, March
144572,Unknown Lantern ,\/wiki\/Unknown_Lantern_(New_Earth),New Earth,,,,living,2,2008, February
144579,Hudson Pyle ,\/wiki\/Hudson_Pyle_(New_Earth),New Earth,,secret,,deceased,6,1992, June
144619,Cecile O'Malley ,\/wiki\/Cecile_O%27Malley_(New_Earth),New Earth,,,,living,,1984, April
144705,Barin ,\/wiki\/Barin_(New_Earth),New Earth,,,,deceased,8,1993, December
144715,Gilda Gold ,\/wiki\/Gilda_Gold_(New_Earth),New Earth,,public,,living,14,1942, August
144724,Molly Mayne ,\/wiki\/Molly_Mayne_(New_Earth),New Earth,,secret,,living,64,1947, September
144749,Bernard Bonner ,\/wiki\/Bernard_Bonner_(New_Earth),New Earth,,secret,,living,6,1984, May
144775,Kendotha Kr'nek ,\/wiki\/Kendotha_Kr%27nek_(New_Earth),New Earth,,,,deceased,,2000, August
144782,Cundiff Cood ,\/wiki\/Cundiff_Cood_(New_Earth),New Earth,,public,,deceased,4,2007, August
144800,Diamalon ,\/wiki\/Diamalon_(New_Earth),New Earth,,public,,deceased,5,2007, August
144819,Eve Doremus ,\/wiki\/Eve_Doremus_(Earth-One),Earth-One,,public,,living,9,1968, January
144837,Quentin Quantis ,\/wiki\/Quentin_Quantis_(New_Earth),New Earth,,,,living,2,1985, July
144864,Reever ,\/wiki\/Reever_(New_Earth),New Earth,,,,deceased,2,1980, July
144943,Blish Rrab ,\/wiki\/Blish_Rrab_(New_Earth),New Earth,,,,deceased,4,1976, November
144944,Fentara Rrab ,\/wiki\/Fentara_Rrab_(New_Earth),New Earth,,public,,deceased,4,1981, May
144959,Arisia Rrab ,\/wiki\/Arisia_Rrab_(New_Earth),New Earth,,public,,living,173,1981, May
144978,Peggy Gardner ,\/wiki\/Peggy_Gardner_(New_Earth),New Earth,,,,living,6,1993, August
145071,King Chimera ,\/wiki\/King_Chimera_(New_Earth),New Earth,,secret,,living,30,2009, April
145107,Rumble III ,\/wiki\/Rumble_III_(New_Earth),New Earth,,secret,,living,3,2009, September
145132,King Standish ,\/wiki\/King_Standish_(New_Earth),New Earth,,secret,,living,34,1940, March
145133,Sidney Speck ,\/wiki\/Sidney_Speck_(New_Earth),New Earth,,secret,,living,25,1996, December
145146,Ermey ,\/wiki\/Ermey_(New_Earth),New Earth,,public,,deceased,3,2009, September
145151,Yron ,\/wiki\/Yron_(New_Earth),New Earth,,public,,deceased,3,1984, November
145152,Rak Arranya ,\/wiki\/Rak_Arranya_(New_Earth),New Earth,,,,deceased,3,1996,
145153,Davo Yull ,\/wiki\/Davo_Yull_(New_Earth),New Earth,,,,deceased,3,1967, January
145167,Liang Xih-K'ai ,\/wiki\/Liang_Xih-K%27ai_(New_Earth),New Earth,,public,,deceased,,1982, June
145183,Archer of Angelsport ,\/wiki\/Archer_of_Angelsport_(New_Earth),New Earth,,public,,deceased,5,2009, August
145208,Ebikar Hrui ,\/wiki\/Ebikar_Hrui_(New_Earth),New Earth,,,,deceased,2,2000, February
145342,Hector Ramirez ,\/wiki\/Hector_Ramirez_(New_Earth),New Earth,,secret,,deceased,1,1997, April
145421,Cassidy ,\/wiki\/Cassidy_(New_Earth),New Earth,,secret,,living,4,1993, November
145422,Willis Danko ,\/wiki\/Willis_Danko_(New_Earth),New Earth,,public,,deceased,3,1995,
145445,Rori Dag ,\/wiki\/Rori_Dag_(New_Earth),New Earth,,,,deceased,5,1969, March
145957,Zborra ,\/wiki\/Zborra_(New_Earth),New Earth,,,,deceased,6,1967, September
146034,Amanda Beckett ,\/wiki\/Amanda_Beckett_(New_Earth),New Earth,,,,living,7,2009, October
146128,Deborah Marlow ,\/wiki\/Deborah_Marlow_(New_Earth),New Earth,,public,,living,8,2009, October
146295,Aaron Langstrom ,\/wiki\/Aaron_Langstrom_(New_Earth),New Earth,,secret,,living,10,1996, April
146312,Inez Rhodes ,\/wiki\/Inez_Rhodes_(New_Earth),New Earth,,,,living,1,1978, February
146333,Clarence Charles Batson V ,\/wiki\/Clarence_Charles_Batson_V_(New_Earth),New Earth,,public,,deceased,13,,
146337,Rose D'Angelo ,\/wiki\/Rose_D%27Angelo_(New_Earth),New Earth,,public,,living,,1999, February
